id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1500,160.11,210,0.204,160.314,160.314,0.0
1503,160.12,283,0.035,160.155,160.155,0.0
1494,160.122,425,0.072,160.157,160.194,0.037
1495,160.137,56,0.01,160.1,160.147,0.047
1509,160.15,95,0.268,160.418,160.418,0.0
1508,160.15,295,0.431,160.581,160.581,0.0
1511,160.165,309,0.167,160.332,160.332,0.0
1513,160.17,51,0.0,160.17,160.17,0.0
1504,160.174,40,0.163,160.288,160.337,0.049
1516,160.197,221,0.102,160.297,160.299,0.002
1475,160.201,544,0.412,160.432,160.613,0.181
1480,160.234,104,0.134,160.169,160.368,0.199
1521,160.245,289,0.633,160.878,160.878,0.0
1522,160.26,57,0.267,160.527,160.527,0.0
1501,160.284,193,0.0,160.115,160.284,0.169
1505,160.285,537,0.696,160.826,160.981,0.155
1529,160.31,313,0.411,160.721,160.721,0.0
1527,160.314,430,0.06,160.335,160.374,0.039
1519,160.332,465,0.263,160.498,160.595,0.097
1530,160.335,309,0.045,160.38,160.38,0.0
1531,160.34,5,0.195,160.535,160.535,0.0
1532,160.38,351,0.038,160.418,160.418,0.0
1502,160.396,328,0.821,160.941,161.217,0.276
1534,160.405,470,1.11,161.515,161.515,0.0
1524,160.418,572,0.391,160.656,160.809,0.153
1538,160.43,160,0.247,160.677,160.677,0.0
1539,160.445,282,0.084,160.529,160.529,0.0
1541,160.455,542,0.106,160.561,160.561,0.0
1543,160.475,2,0.108,160.583,160.583,0.0
1547,160.565,273,0.281,160.846,160.846,0.0
1549,160.575,477,0.012,160.587,160.587,0.0
1482,160.581,568,0.054,160.094,160.635,0.541
1551,160.595,449,0.298,160.893,160.893,0.0
1537,160.595,529,0.367,160.792,160.962,0.17
1483,160.613,140,0.357,160.402,160.97,0.568
1489,160.635,401,0.508,160.568,161.143,0.575
1554,160.64,400,0.107,160.747,160.747,0.0
1487,160.677,224,0.023,160.073,160.7,0.627
1556,160.72,244,0.001,160.721,160.721,0.0
1510,160.721,174,0.185,160.335,160.906,0.571
1544,160.721,148,0.01,160.485,160.731,0.246
1526,160.733,599,0.011,160.281,160.744,0.463
1553,160.809,467,0.022,160.637,160.831,0.194
1557,160.87,432,0.432,161.302,161.302,0.0
1506,160.872,578,0.061,160.191,160.933,0.742
1536,160.878,496,1.654,162.079,162.532,0.453
1559,160.9,420,0.03,160.93,160.93,0.0
1512,160.906,571,0.018,160.188,160.924,0.736
1514,160.924,62,0.206,160.391,161.13,0.739
1560,160.94,180,0.139,161.079,161.079,0.0
1561,160.94,227,0.171,161.111,161.111,0.0
1563,160.96,305,0.36,161.32,161.32,0.0
1562,160.96,282,0.198,161.158,161.158,0.0
1491,160.97,373,0.397,160.467,161.367,0.9
1552,160.981,562,0.001,160.601,160.982,0.381
1564,160.995,80,0.823,161.818,161.818,0.0
1565,161.065,473,0.002,161.067,161.067,0.0
1567,161.08,145,0.207,161.287,161.287,0.0
1517,161.13,92,0.094,160.304,161.224,0.92
1496,161.143,446,0.184,160.279,161.327,1.048
1568,161.18,570,0.499,161.679,161.679,0.0
